what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1543461132643
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1543461132643
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1543461132648
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1543461132648
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1543461132648
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1543461132648
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1543461132648
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1543461132731
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1543461132731
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1543461132731
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1543461132746
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1543461132777
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1543461132777
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1543461132777
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1543461132777
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1543461132809
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1543461132809
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1543461132809
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1543461132829
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1543461132844
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1543461132844
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1543461132893
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1543461132908
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1543461132908
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1543461132955
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1543461132971
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1543461132971
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1543461132986
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1543461133033
os,sysinfo,,,"win32",1543461133033
arch,sysinfo,,,"x86_64",1543461133033
ws,sysinfo,,,"win32",1543461133033
locale,sysinfo,,,"en_IN",1543461133033
processors,sysinfo,,,"4",1543461133033
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1543461133033
java.runtime.version,sysinfo,,,"1.8.0_181-b13",1543461133033
java.specification.name,sysinfo,,,"Java Platform API Specification",1543461133033
java.specification.vendor,sysinfo,,,"Oracle Corporation",1543461133033
java.specification.version,sysinfo,,,"1.8",1543461133033
java.vendor,sysinfo,,,"Oracle Corporation",1543461133033
java.version,sysinfo,,,"1.8.0_181",1543461133033
java.vm.info,sysinfo,,,"mixed mode",1543461133033
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1543461133033
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1543461133033
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1543461133033
java.vm.specification.version,sysinfo,,,"1.8",1543461133033
java.vm.vendor,sysinfo,,,"Oracle Corporation",1543461133033
java.vm.version,sysinfo,,,"25.181-b13",1543461133033
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1543461133049
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1543461133189
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1543461133580
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1543461133877
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1543461133986
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1543461135533
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1543461135690
