what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744447060
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.launchShortcut.run",1546744447060
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744450235
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744456198
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744458560
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744459580
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744461669
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744462410
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744463201
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744528204
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744542175
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744550907
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1546744550927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744551017
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744555526
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1546744557167
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1546744558906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744569487
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744579288
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1546744585545
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1546744587586
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744591230
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744592376
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744595587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744596865
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744596895
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744599046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744602342
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744627742
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744628632
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744629859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744644907
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744646155
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1546744650168
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1546744658682
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744666659
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744667766
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1546744667996
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1546744668749
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1546744668759
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1546744668789
